hh_id,hhline,study_site,hhmem_relation_ego,hhmem_age,hhmem_gender,sleep_room_ego,hh_access_to_water,hh_toilet,hh_shared_toilet,hh_electricity,hh_refridgerator,hh_radio,hh_television,type_house,type_floor
HH106,1,2,Mother,42,F,1,5,3,1,0,0,0,0,3,3
HH106,2,2,Sister,19,F,1,5,3,1,0,0,0,0,3,3
HH106,3,2,Brother,13,M,0,5,3,1,0,0,0,0,3,3
HH107,1,2,Mother,25,F,0,4,5, ,0,0,0,0,3,3
HH107,2,2,Brother,6,M,1,4,5, ,0,0,0,0,3,3
HH108,1,2,Mother,35,F,1,6,5, ,0,0,0,0,3,2
HH108,2,2,Brother,13,M,0,6,5, ,0,0,0,0,3,2
HH108,3,2,Sister,9,F,0,6,5, ,0,0,0,0,3,2
HH109,1,2,Father,43,M,1,5,5, ,0,0,0,0,2,1
HH109,2,2,Mother,30,F,1,5,5, ,0,0,0,0,2,1
HH109,3,2,Brother,11,M,0,5,5, ,0,0,0,0,2,1
HH109,4,2,Sister,8,F,0,5,5, ,0,0,0,0,2,1
HH109,5,2,Sister,5,F,0,5,5, ,0,0,0,0,2,1
HH110,1,2,Grandmother,80,F,0, , , , , , , , , 
HH110,2,2,Father,27,M,1, , , , , , , , , 
HH110,3,2,Uncle,18,M,0, , , , , , , , , 
HH110,4,2,Mother,56,F,0, , , , , , , , , 
HH110,5,2,Aunt,17,F,0, , , , , , , , , 
HH110,6,2,Daughter,3,F,1, , , , , , , , , 
HH110,7,2,Son,1,M,1, , , , , , , , , 
HH110,8,2,Niece,11,F,0, , , , , , , , , 
HH110,9,2,Niece,9,F,0, , , , , , , , , 
HH110,10,2,Niece,8,F,0, , , , , , , , , 
HH111,1,2,Mother,32,F,0,6,3,1,0,0,0,0,3,1
HH111,2,2,Sister,12,F,1,6,3,1,0,0,0,0,3,1
HH111,3,2,Sister,8,F,0,6,3,1,0,0,0,0,3,1
HH111,4,2,Brother,3,M,0,6,3,1,0,0,0,0,3,1
HH112,1,2,Father,42,M,1,5,1,1,0,0,1,0,3,3
HH112,2,2,Mother,33,F,1,5,1,1,0,0,1,0,3,3
HH112,3,2,Sister,14,F,0,5,1,1,0,0,1,0,3,3
HH112,4,2,Sister,12,F,0,5,1,1,0,0,1,0,3,3
HH112,5,2,Sister,9,F,0,5,1,1,0,0,1,0,3,3
HH112,6,2,Brother,5,M,0,5,1,1,0,0,1,0,3,3
HH113,1,2,Father,38,M,1,1,1,1,1,1,1,1,3,3
HH113,2,2,Mother,32,F,1,1,1,1,1,1,1,1,3,3
HH113,3,2,Sister,14,F,0,1,1,1,1,1,1,1,3,3
HH113,4,2,Brother,10,M,0,1,1,1,1,1,1,1,3,3
HH113,5,2,Sister,5,F,0,1,1,1,1,1,1,1,3,3
HH113,6,2,Cousin,28,M,0,1,1,1,1,1,1,1,3,3
HH113,7,2,not related,17,F,0,1,1,1,1,1,1,1,3,3
HH114,1,2,Son,25,M,0, , , , , , , , , 
HH115,1,2,Sister,1,F,1,1,1,1,1,1,1,1,3,3
HH115,2,2,Father,30,M,1,1,1,1,1,1,1,1,3,3
HH115,3,2,Mother,25,F,1,1,1,1,1,1,1,1,3,3
HH115,4,2,Brother,5,M,1,1,1,1,1,1,1,1,3,3
HH115,5,2,Father,30,M,1,1,1,1,1,1,1,1,3,3
HH115,6,2,Mother,25,F,1,1,1,1,1,1,1,1,3,3
HH116,1,2,Husband,24,M,1,2,1,1,1,1,1,1,3,3
HH116,2,2,Other relative,16,M,0,2,1,1,1,1,1,1,3,3
HH116,3,2,Other relative,12,F,0,2,1,1,1,1,1,1,3,3
HH117,1,2,Father,49,M,0, , , , , , , , , 
HH117,2,2,Mother,41,F,0, , , , , , , , , 
HH117,3,2,Sister,10,F,0, , , , , , , , , 
HH118,1,2,Son,16,M,0,6,2,1,0,0,1,0,3,3
HH118,2,2,Daughter,14,F,0,6,2,1,0,0,1,0,3,3
HH118,3,2,Son,11,M,0,6,2,1,0,0,1,0,3,3
HH118,4,2,Daughter,18,F,0,6,2,1,0,0,1,0,3,3
HH119,1,2,Son,6,M,1,1,2,2,0,0,0,0,3,3
HH119,2,2,Son,3,M,1,1,2,2,0,0,0,0,3,3
HH119,3,2,Mother,29,F,1,1,2,2,0,0,0,0,3,3
HH119,4,2,Brother,2,M,1,1,2,2,0,0,0,0,3,3
HH120,1,2,Mother,28,F,0,1,1,1,1,1,1,1,3,3
HH120,2,2,Father,32,M,0,1,1,1,1,1,1,1,3,3
HH120,3,2,Brother,8,M,1,1,1,1,1,1,1,1,3,3
HH121,1,2,Uncle,20,M,0,5,2,1,0,0,1,1,3,3
HH121,2,2,Grandmother,45,F,1,5,2,1,0,0,1,1,3,3
HH121,3,2,Mother,32,F,0,5,2,1,0,0,1,1,3,3
HH121,4,2,Father,36,M,0,5,2,1,0,0,1,1,3,3
HH121,5,2,Sister,12,F,1,5,2,1,0,0,1,1,3,3
HH121,6,2,Sister,8,F,1,5,2,1,0,0,1,1,3,3
HH122,1,2,Mother,34,F,0,1,1,1,0,0,0,0,3,3
HH123,1,2,Mother,45,F,1,3,2,2,1,0,0,1,3,3
HH124,1,2,Grandmother,50,F,1,5,3,2,0,0,0,0,1,1
HH124,2,2,Brother,8,M,1,5,3,2,0,0,0,0,1,1
HH124,3,2,Sister,1,F,1,5,3,2,0,0,0,0,1,1
HH125,1,2,Mother,28,F,0,1,1,1,1,0,1,1,3,3
HH125,2,2,Father,29,M,0,1,1,1,1,0,1,1,3,3
HH125,3,2,Sister,0,F,0,1,1,1,1,0,1,1,3,3
HH126,1,2,Mother,30,F,1,1,2,1,0,0,1,0,3,3
HH126,2,2,Aunt,32,F,0,1,2,1,0,0,1,0,3,3
HH126,3,2,Sister,10,F,1,1,2,1,0,0,1,0,3,3
HH126,4,2,Sister,7,F,0,1,2,1,0,0,1,0,3,3
HH126,5,2,Husband,32,M,1,1,2,1,0,0,1,0,3,3
HH127,1,2,Sister,4,F,0,1,2,1,1,1,1,1,3,3
HH127,2,2,Mother,35,F,0,1,2,1,1,1,1,1,3,3
HH128,1,2,Mother,27,F,0,1,1,1,1,0,1,1,3,3
HH128,2,2,Father,30,M,0,1,1,1,1,0,1,1,3,3
HH128,3,2,Uncle,23,M,1,1,1,1,1,0,1,1,3,3
HH128,4,2,Mother-in-law,11,F,1,1,1,1,1,0,1,1,3,3
HH128,5,2,Brother,8,M,1,1,1,1,1,0,1,1,3,3
HH128,6,2,Sister,1,F,1,1,1,1,1,0,1,1,3,3
HH128,7,2,Grandmother,46,F,0,1,1,1,1,0,1,1,3,3
HH128,8,2,Father,30,M,1,1,1,1,1,0,1,1,3,3
HH128,9,2,Mother,27,F,1,1,1,1,1,0,1,1,3,3
HH128,10,2,Uncle,23,M,0,1,1,1,1,0,1,1,3,3
HH128,11,2,other relative,11,F,0,1,1,1,1,0,1,1,3,3
HH128,12,2,Grandmother,46,F,0,1,1,1,1,0,1,1,3,3
HH128,13,2,Brother,4,M,0,1,1,1,1,0,1,1,3,3
HH128,14,2,Brother,8,M,0,1,1,1,1,0,1,1,3,3
HH129,1,2,Mother,26,F,1,1,2,2,1,0,1,1,3,3
HH129,2,2,Father,32,M,1,1,2,2,1,0,1,1,3,3
HH129,3,2,Sister,5,F,1,1,2,2,1,0,1,1,3,3
HH130,1,2,Daughter,0,F,1,2,1,2,0,0,1,1,3,3
HH130,2,2,Daughter,2,F,1,2,1,2,0,0,1,1,3,3
HH130,3,2,Mother,54,F,1,2,1,2,0,0,1,1,3,3
HH131,1,2,Mother,37,F,1,1,2,2,0,0,0,0,3,3
HH132,1,2,Not related,45,F,0,10,5, ,0,0,0,0,3,3
HH132,2,2,Other relative,16,M,0,10,5, ,0,0,0,0,3,3
HH132,3,2,Not related,20,F,0,10,5, ,0,0,0,0,3,3
HH133,1,2,Husband,48,M,1,1,1,1,0,1,1,1,3,3
HH133,2,2,Daughter,19,F,0,1,1,1,0,1,1,1,3,3
HH133,3,2,Daughter,21,F,0,1,1,1,0,1,1,1,3,3
HH133,4,2,Daughter,2,F,0,1,1,1,0,1,1,1,3,3
HH134,1,2,Mother-in-law,65,F,1,1,1,1,1,0,1,1,4,3
HH134,2,2,Husband,39,M,1,1,1,1,1,0,1,1,4,3
HH134,3,2,Other relative,20,F,0,1,1,1,1,0,1,1,4,3
HH134,4,2,Daughter,9,F,0,1,1,1,1,0,1,1,4,3
HH134,5,2,Daughter,3,F,0,1,1,1,1,0,1,1,4,3
HH134,6,2,Other relative,3,F,0,1,1,1,1,0,1,1,4,3
HH134,7,2,Niece,0,F,0,1,1,1,1,0,1,1,4,3
HH135,1,2,Wife,20,F,1,6,2,1,0,0,1,0,3,3
HH135,2,2,Brother,20,M,0,6,2,1,0,0,1,0,3,3
HH135,3,2,Daughter,9,F,0,6,2,1,0,0,1,0,3,3
HH135,4,2,Daughter,1,F,1,6,2,1,0,0,1,0,3,3
HH136,1,2,Grandchild,27,M,0,6,2,1,0,0,0,0,3,3
HH136,2,2,Daughter-in-law,27,F,0,6,2,1,0,0,0,0,3,3
HH136,3,2,Daughter-in-law,19,F,1,6,2,1,0,0,0,0,3,3
HH136,4,2,Grandchild,13,M,0,6,2,1,0,0,0,0,3,3
HH136,5,2,Grandchild,11,M,0,6,2,1,0,0,0,0,3,3
HH137,1,2,Father,43,M,0,1,1,1,1,0,1,1,3,3
HH137,2,2,Sister,4,F,1,1,1,1,1,0,1,1,3,3
HH138,1,2,Father,32,M,1,1,1,1,1,1,0,1,3,3
HH138,2,2,Mother,26,F,1,1,1,1,1,1,0,1,3,3
HH138,3,2,Brother,5,M,0,1,1,1,1,1,0,1,3,3
HH138,4,2,Sister,3,F,0,1,1,1,1,1,0,1,3,3
HH138,5,2,Husband,33,M,0,1,1,1,1,1,0,1,3,3
HH138,6,2,Son,4,M,0,1,1,1,1,1,0,1,3,3
HH138,7,2,Son,0,M,1,1,1,1,1,1,0,1,3,3
HH138,8,2,Daughter,14,F,0,1,1,1,1,1,0,1,3,3
HH139,1,2,Father,29,M,1,5,2,1,0,0,0,0,3,1
HH139,2,2,Mother,23,F,1,5,2,1,0,0,0,0,3,1
HH139,3,2,Brother,1,M,1,5,2,1,0,0,0,0,3,1
HH140,1,2,Grandmother,40,F,1,1,2,2,0,0,1,1,3,3
HH140,2,2,Aunt,21,F,0,1,2,2,0,0,1,1,3,3
HH140,3,2,Aunt,9,F,0,1,2,2,0,0,1,1,3,3
HH140,4,2,Uncle,13,M,0,1,2,2,0,0,1,1,3,3
HH141,1,2,Mother,28,F,1,1,2,1,0,0,0,0,3,3
HH141,2,2,Father,32,M,1,1,2,1,0,0,0,0,3,3
HH141,3,2,Brother,7,M,1,1,2,1,0,0,0,0,3,3
HH141,4,2,Brother,0,M,1,1,2,1,0,0,0,0,3,3
HH141,5,2,Cousin,18,M,0,1,2,1,0,0,0,0,3,3
HH141,6,2,Mother,28,F,1,1,2,1,0,0,0,0,3,3
HH141,7,2,Father,32,M,1,1,2,1,0,0,0,0,3,3
HH141,8,2,Brother,7,M,1,1,2,1,0,0,0,0,3,3
HH141,9,2,Brother,4,M,1,1,2,1,0,0,0,0,3,3
HH141,10,2,Cousin,18,M,0,1,2,1,0,0,0,0,3,3
HH142,1,2,Husband,38,M,1,5,2,1,1,1,1,1,3,3
HH142,2,2,Daughter,8,F,1,5,2,1,1,1,1,1,3,3
HH142,3,2,Grandfather,92,M,0,5,2,1,1,1,1,1,3,3
HH143,1,2,Son,19,M,0,2,1,1,1,1,1,1,3,3
HH143,2,2,Son,12,M,0,2,1,1,1,1,1,1,3,3
HH143,3,2,Son,15,M,0,2,1,1,1,1,1,1,3,3
HH144,1,2,Other relative,42,F,0,1,2,2,0,0,0,0,3,3
HH144,2,2,Nephew,18,M,0,1,2,2,0,0,0,0,3,3
HH145,1,2,Son,14,M,0,4,2,1,0,0,0,0,3,3
HH145,2,2,Daughter,11,F,1,4,2,1,0,0,0,0,3,3
HH145,3,2,Son,8,M,0,4,2,1,0,0,0,0,3,3
HH145,4,2,Daughter,4,F,1,4,2,1,0,0,0,0,3,3
HH145,5,2,Son,1,M,1,4,2,1,0,0,0,0,3,3
HH145,6,2,Grandmother,65,F,1,4,2,1,0,0,0,0,3,3
HH145,7,2,Mother,94,F,1,4,2,1,0,0,0,0,3,3
HH145,8,2,Grandchild,27,F,1,4,2,1,0,0,0,0,3,3
HH145,9,2,Grandchild,33,F,1,4,2,1,0,0,0,0,3,3
HH145,10,2,Grandchild,15,M,0,4,2,1,0,0,0,0,3,3
HH145,11,2,Grandchild,12,F,1,4,2,1,0,0,0,0,3,3
HH145,12,2,Grandchild,8,M,0,4,2,1,0,0,0,0,3,3
HH145,13,2,Grandchild,5,F,1,4,2,1,0,0,0,0,3,3
HH145,14,2,Grandchild,1,M,0,4,2,1,0,0,0,0,3,3
HH145,15,2,Grandchild,2,F,0,4,2,1,0,0,0,0,3,3
HH145,16,2,Grandchild,5,M,0,4,2,1,0,0,0,0,3,3
HH145,17,2,Grandchild,9,M,0,4,2,1,0,0,0,0,3,3
HH146,1,2,Father,46,M,0,1,1,2,0,1,1,1,3,3
HH146,2,2,Mother,45,F,0,1,1,2,0,1,1,1,3,3
HH146,3,2,Other relative,43,M,0,1,1,2,0,1,1,1,3,3
HH146,4,2,Sister,15,F,1,1,1,2,0,1,1,1,3,3
HH146,5,2,Father,26,M,1,1,1,2,0,1,1,1,3,3
HH146,6,2,Mother,24,F,1,1,1,2,0,1,1,1,3,3
HH146,7,2,Aunt,34,F,1,1,1,2,0,1,1,1,3,3
HH147,1,2,Son,6,M,1,2,2,1,0,0,0,0,3,2
HH147,2,2,Daughter,2,F,1,2,2,1,0,0,0,0,3,2
HH147,3,2,Husband,37,M,1,2,2,1,0,0,0,0,3,2
HH148,1,2,Mother,27,F,1,1,1,1,1,0,1,0,3,3
HH148,2,2,Sister,0,F,1,1,1,1,1,0,1,0,3,3
HH148,3,2,Mother,27,F,1,1,1,1,1,0,1,0,3,3
HH148,4,2,Brother,9,M,1,1,1,1,1,0,1,0,3,3
HH149,1,2,Wife,29,F,1,2,1,1,1,1,1,1,3,3
HH149,2,2,Son,1,M,1,2,1,1,1,1,1,1,3,3
HH150,1,2,Mother,46,F,1,1,3,1,0,0,1,1,3,3
HH150,2,2,Brother,21,M,0,1,3,1,0,0,1,1,3,3
HH150,3,2,Brother,15,M,0,1,3,1,0,0,1,1,3,3
HH150,4,2,Brother,12,M,1,1,3,1,0,0,1,1,3,3
HH150,5,2,Brother,11,M,1,1,3,1,0,0,1,1,3,3
HH150,6,2,Uncle,10,M,1,1,3,1,0,0,1,1,3,3
HH151,1,2,Father,41,M,0,2,1,1,1,0,0,0,3,3
HH151,2,2,Mother,33,F,0,2,1,1,1,0,0,0,3,3
HH151,3,2,Brother,10,M,1,2,1,1,1,0,0,0,3,3
HH152,1,2,Mother,41,F,0, , , , , , , , , 
HH152,2,2,Brother,23,M,1, , , , , , , , , 
HH152,3,2,Brother,13,M,1, , , , , , , , , 
HH152,4,2,Brother,14,M,1, , , , , , , , , 
HH153,1,2,Brother,15,M,1,2,3,2,0,0,0,1,4,1
HH153,2,2,Sister,12,F,1,2,3,2,0,0,0,1,4,1
HH153,3,2,Father,49,M,0,2,3,2,0,0,0,1,4,1
HH153,4,2,Mother,35,F,0,2,3,2,0,0,0,1,4,1
HH154,1,2,Cousin,5,F,0,1,1,1,1,1,1,1,3,3
HH154,2,2,Cousin,12,F,0,1,1,1,1,1,1,1,3,3
HH154,3,2,Mother,23,F,1,1,1,1,1,1,1,1,3,3
HH154,4,2,Grandfather,63,M,0,1,1,1,1,1,1,1,3,3
HH154,5,2,Grandmother,65,F,0,1,1,1,1,1,1,1,3,3
HH155,1,2,Father,42,M,1,3,3,1,0,0,1,1,2,3
HH155,2,2,Mother,33,F,1,3,3,1,0,0,1,1,2,3
HH155,3,2,Sister,14,F,0,3,3,1,0,0,1,1,2,3
HH155,4,2,Sister,6,F,0,3,3,1,0,0,1,1,2,3
HH155,5,2,Sister,1,F,1,3,3,1,0,0,1,1,2,3
HH155,6,2,Father,43,M,1,3,3,1,0,0,1,1,2,3
HH155,7,2,Mother,33,F,1,3,3,1,0,0,1,1,2,3
HH155,8,2,Sister,14,F,0,3,3,1,0,0,1,1,2,3
HH155,9,2,Sister,6,F,0,3,3,1,0,0,1,1,2,3
HH155,10,2,Brother,3,M,1,3,3,1,0,0,1,1,2,3
HH156,1,2,Mother,27,F,1,2,2,2,1,1,1,1,3,3
HH156,2,2,Father,40,M,1,2,2,2,1,1,1,1,3,3
HH156,3,2,Sister,0,F,1,2,2,2,1,1,1,1,3,3
HH156,4,2,Mother,27,F,1,2,2,2,1,1,1,1,3,3
HH156,5,2,Brother,9,M,1,2,2,2,1,1,1,1,3,3
HH156,6,2,Father,40,M,1,2,2,2,1,1,1,1,3,3
HH157,1,2,Husband,25,M,1,1,1,1,1,0,1,1,3,3
HH157,2,2,Son,2,M,1,1,1,1,1,0,1,1,3,3
HH158,1,2,Daughter,2,F,,2,1,1,1,1,1,1,3,3
HH158,2,2,Mother,26,F,1,2,1,1,1,1,1,1,3,3
HH158,3,2,Father,36,M,1,2,1,1,1,1,1,1,3,3
HH158,4,2,Aunt,48,F,0,2,1,1,1,1,1,1,3,3
HH158,5,2,Brother,6,M,1,2,1,1,1,1,1,1,3,3
HH159,1,2,Grandfather,54,M,0,2,1,1,1,1,1,1,3,3
HH159,2,2,Grandfather,48,M,0,2,1,1,1,1,1,1,3,3
HH159,3,2,Uncle,30,M,0,2,1,1,1,1,1,1,3,3
HH159,4,2,Uncle,20,M,0,2,1,1,1,1,1,1,3,3
HH159,5,2,Uncle,15,M,0,2,1,1,1,1,1,1,3,3
HH159,6,2,Father,24,M,1,2,1,1,1,1,1,1,3,3
HH159,7,2,Mother,24,F,1,2,1,1,1,1,1,1,3,3
HH159,8,2,other relative,28,M,0,2,1,1,1,1,1,1,3,3
HH159,9,2,other relative,20,M,0,2,1,1,1,1,1,1,3,3
HH159,10,2,Aunt,18,F,0,2,1,1,1,1,1,1,3,3
HH159,11,2,other relative,10,F,0,2,1,1,1,1,1,1,3,3
HH159,12,2,Sister,4,F,1,2,1,1,1,1,1,1,3,3
HH160,1,2,Wife,27,F,1,4,2,1,0,0,1,0,3,3
HH160,2,2,Son,14,M,0,4,2,1,0,0,1,0,3,3
HH160,3,2,Daughter,8,F,0,4,2,1,0,0,1,0,3,3
HH160,4,2,Daughter,8,F,0,4,2,1,0,0,1,0,3,3
HH160,5,2,Son,2,M,1,4,2,1,0,0,1,0,3,3
HH160,6,2,Grandmother,50,F,0,4,2,1,0,0,1,0,3,3
HH161,1,2,Father,34,M,0,2,1,1,1,1,1,1,3,3
HH161,2,2,Mother,29,F,0,2,1,1,1,1,1,1,3,3
HH161,3,2,Brother,7,M,1,2,1,1,1,1,1,1,3,3
HH162,1,2,Brother,28,M,1,10,3,1,0,0,0,0,4,1
HH162,2,2,Brother,24,M,1,10,3,1,0,0,0,0,4,1
HH162,3,2,Brother,23,M,1,10,3,1,0,0,0,0,4,1
HH162,4,2,Brother,13,M,1,10,3,1,0,0,0,0,4,1
HH162,5,2,Aunt,21,F,0,10,3,1,0,0,0,0,4,1
HH162,6,2,Mother,50,F,0,10,3,1,0,0,0,0,4,1
HH163,1,2,Father,40,M,1,2,1,1,1,0,1,1,3,3
HH163,2,2,Mother,35,F,1,2,1,1,1,0,1,1,3,3
HH163,3,2,Sister,14,F,1,2,1,1,1,0,1,1,3,3
HH164,1,2,Mother,30,F,1,1,2,1,0,0,0,0,3,3
HH164,2,2,Father,32,M,1,1,2,1,0,0,0,0,3,3
HH164,3,2,Other relative,15,F,0,1,2,1,0,0,0,0,3,3
HH165,1,2,Father,30,M,1,2,2,1,0,0,0,1,3,3
HH165,2,2,Mother,25,F,1,2,2,1,0,0,0,1,3,3
HH165,3,2,Brother,8,M,0,2,2,1,0,0,0,1,3,3
HH165,4,2,Sister,6,F,0,2,2,1,0,0,0,1,3,3
HH167,1,2,Mother,62,F,0,5,2,1,0,0,1,0,3,3
HH167,2,2,Brother,18,M,1,5,2,1,0,0,1,0,3,3
HH167,3,2,Sister,15,F,0,5,2,1,0,0,1,0,3,3
HH168,1,2,Mother,27,F,1,2,1,1,1,1,1,1,3,3
HH168,2,2,Father,29,M,1,2,1,1,1,1,1,1,3,3
HH168,3,2,Father,28,M,1,2,1,1,1,1,1,1,3,3
HH168,4,2,Mother,26,F,1,2,1,1,1,1,1,1,3,3
HH168,5,2,Sister,7,F,1,2,1,1,1,1,1,1,3,3
HH169,1,2,Father,43,M,1,1,2,2,1,1,1,1,3,3
HH169,2,2,Son,16,M,0,1,2,2,1,1,1,1,3,3
HH169,3,2,Son,9,M,0,1,2,2,1,1,1,1,3,3
HH169,4,2,Son,2,M,0,1,2,2,1,1,1,1,3,3
HH169,5,2,Father,42,M,1,1,2,2,1,1,1,1,3,3
HH169,6,2,Mother,29,F,1,1,2,2,1,1,1,1,3,3
HH169,7,2,Brother,16,M,0,1,2,2,1,1,1,1,3,3
HH169,8,2,Brother,8,M,0,1,2,2,1,1,1,1,3,3
HH169,9,2,Sister,13,F,0,1,2,2,1,1,1,1,3,3
HH170,1,2,Sister,18,F,0,2,2,2,1,1,1,1,3,3
HH171,1,2,Wife,23,F,1,4,2,1,0,0,1,1,3,3
HH171,2,2,Son,1,M,1,4,2,1,0,0,1,1,3,3
HH172,1,2,Mother,33,F,0,1,2,1,0,0,0,0,3,3
HH172,2,2,Father,41,M,0,1,2,1,0,0,0,0,3,3
HH172,3,2,Sister,14,F,1,1,2,1,0,0,0,0,3,3
HH172,4,2,Not related,19,F,1,1,2,1,0,0,0,0,3,3
HH172,5,2,Brother,11,M,0,1,2,1,0,0,0,0,3,3
HH173,1,2,Grandchild,9,M,0,1,1,1,1,1,1,1,3,3
HH173,2,2,Grandchild,5,M,0,1,1,1,1,1,1,1,3,3
HH174,1,2,Father,43,M,1, , , , , , , , , 
HH174,2,2,Mother,41,F,1, , , , , , , , , 
HH174,3,2,Brother,12,M,0, , , , , , , , , 
HH174,4,2,Brother,11,M,0, , , , , , , , , 
HH175,1,2,Father,38,M,1,5,3,1,0,0,0,0,2,1
HH175,2,2,Mother,32,F,1,5,3,1,0,0,0,0,2,1
HH175,3,2,Sister,13,F,0,5,3,1,0,0,0,0,2,1
HH175,4,2,Sister,10,F,0,5,3,1,0,0,0,0,2,1
HH176,1,2,Sister,15,F,1,2,1,1,1,1,1,1,3,3
HH176,2,2,Brother,6,M,1,2,1,1,1,1,1,1,3,3
HH176,3,2,Mother,36,F,1,2,1,1,1,1,1,1,3,3
HH177,1,2,Mother,43,F,0,2,2,1,1,1,1,1,3,3
HH177,2,2,Grandmother,79,F,0,2,2,1,1,1,1,1,3,3
HH177,3,2,Grandfather,92,M,0,2,2,1,1,1,1,1,3,3
HH177,4,2,Sister,18,F,0,2,2,1,1,1,1,1,3,3
HH178,1,2,Daughter,28,F,0,2,2,1,0,0,0,1,3,3
HH178,2,2,Grandchild,20,F,0,2,2,1,0,0,0,1,3,3
HH178,3,2,Grandchild,17,F,1,2,2,1,0,0,0,1,3,3
HH178,4,2,Grandchild,17,F,0,2,2,1,0,0,0,1,3,3
HH179,1,2,Father,57,M,0,2,1,3,0,0,0,0,3,3
HH179,2,2,Mother,45,F,0,2,1,3,0,0,0,0,3,3
HH179,3,2,Brother,13,M,1,2,1,3,0,0,0,0,3,3
HH179,4,2,Uncle,21,M,1,2,1,3,0,0,0,0,3,3
HH179,5,2,Nephew,5,M,0,2,1,3,0,0,0,0,3,3
HH180,1,2,Mother,21,F,1, , , , , , , , , 
HH180,2,2,Father,34,M,1, , , , , , , , , 
HH180,3,2,Brother,0,M,1, , , , , , , , , 
HH180,4,2,Mother,21,F,1, , , , , , , , , 
HH180,5,2,Father,34,M,1, , , , , , , , , 
HH180,6,2,Sister,2,F,1, , , , , , , , , 
HH181,1,2,Father,46,M,0,2,1,1,1,1,1,1,3,3
HH181,2,2,Mother,46,F,0,2,1,1,1,1,1,1,3,3
HH181,3,2,Sister,17,F,0,2,1,1,1,1,1,1,3,3
HH182,1,2,Husband,24,M,1,2,1,1,0,0,1,1,3,3
HH183,1,2,Wife,22,F,1,3,2,1,0,0,1,0,3,3
HH183,2,2,Daughter,15,F,0,3,2,1,0,0,1,0,3,3
HH183,3,2,Aunt,28,F,0,3,2,1,0,0,1,0,3,3
HH183,4,2,Daughter,0,F,1,3,2,1,0,0,1,0,3,3
HH183,5,2,Father,22,M,1,3,2,1,0,0,1,0,3,3
HH183,6,2,Mother,22,F,1,3,2,1,0,0,1,0,3,3
HH183,7,2,Aunt,28,F,0,3,2,1,0,0,1,0,3,3
HH183,8,2,Sister,15,F,0,3,2,1,0,0,1,0,3,3
HH184,1,2,Father,45,M,1, , , , , , , , , 
HH184,2,2,Mother,43,F,1, , , , , , , , , 
HH184,3,2,Sister,11,F,0, , , , , , , , , 
HH184,4,2,Sister,6,F,0, , , , , , , , , 
HH184,5,2,Niece,17,F,0, , , , , , , , , 
HH185,1,2,husband,34,M,1,5,2,1,0,0,1,1,3,3
HH185,2,2,daughter,11,F,0,5,2,1,0,0,1,1,3,3
HH185,3,2,son,7,M,0,5,2,1,0,0,1,1,3,3
HH186,1,2,Husband,33,M,1,5,5, ,0,0,1,0,3,3
HH186,2,2,Son,9,M,1,5,5, ,0,0,1,0,3,3
HH186,3,2,Daughter,5,F,1,5,5, ,0,0,1,0,3,3
HH186,4,2,Daughter,0,F,1,5,5, ,0,0,1,0,3,3
HH187,1,2,Mother,46,F,1,1,1,1, , , , , , 
HH187,2,2,Brother,23,M,0,1,1,1, , , , , , 
HH187,3,2,Niece,9,F,1,1,1,1, , , , , , 
HH187,4,2,Other relative,19,F,0,1,1,1, , , , , , 
HH188,1,2,Daughter,14,F,1,3,1,1,1,1,1,1,3,3
HH188,2,2,Daughter,7,F,1,3,1,1,1,1,1,1,3,3
HH189,1,2,Mother,39,F,0,5,2,1,0,0,1,0,3,3
HH189,2,2,Father,42,M,0,5,2,1,0,0,1,0,3,3
HH189,3,2,Brother,7,M,1,5,2,1,0,0,1,0,3,3
HH190,1,2,Mother,39,F,0,5,2,1,0,0,1,0,3,3
HH190,2,2,Father,39,M,0,5,2,1,0,0,1,0,3,3
HH190,3,2,Brother,9,M,1,5,2,1,0,0,1,0,3,3
HH191,1,2,Grandchild,12,F,0,3,2,2,0,0,0,0,3,3
HH191,2,2,Grandchild,9,F,0,3,2,2,0,0,0,0,3,3
HH191,3,2,Daughter,15,F,1,3,2,2,0,0,0,0,3,3
HH192,1,2,Wife,45,F,,2,1,1,1,1,1,1,3,3
HH192,2,2,Daughter,25,F,,2,1,1,1,1,1,1,3,3
HH192,3,2,Son,9,M,,2,1,1,1,1,1,1,3,3
HH193,1,2,Son,21,M,0,3,1,2,0,0,1,1,3,3
HH193,2,2,Grandchild,4,F,1,3,1,2,0,0,1,1,3,3
HH193,3,2,Grandchild,2,M,1,3,1,2,0,0,1,1,3,3
HH194,1,2,Father,36,M,0,2,1,1,1,1,1,1,3,3
HH194,2,2,Mother,31,F,0,2,1,1,1,1,1,1,3,3
HH194,3,2,Sister,12,F,1,2,1,1,1,1,1,1,3,3
HH195,1,2,Mother,27,F,0,4,2,1,0,0,0,1,3,3
HH195,2,2,Father,34,M,0,4,2,1,0,0,0,1,3,3
HH195,3,2,Sister,7,F,1,4,2,1,0,0,0,1,3,3
HH195,4,2,Aunt,13,F,1,4,2,1,0,0,0,1,3,3
HH195,5,2,Aunt,17,F,1,4,2,1,0,0,0,1,3,3
HH196,1,2,Daughter,8,F,1,5,2,1,0,0,1,0,3,3
HH196,2,2,Daughter,3,F,1,5,2,1,0,0,1,0,3,3
