hh_id,hhline,hh_member_id,study_site,hhmem_relation_ego,hhmem_age,hhmem_gender,sleep_room_ego,hh_access_to_water,hh_toilet,hh_shared_toilet,hh_electricity,hh_refridgerator,hh_radio,hh_television,type_house,type_floor
HH235,3,HH235_3,2,Brother,19,M,0,5,2,1,0,0,1,0,3,3
HH235,4,HH235_4,2,Uncle,13,M,0,5,2,1,0,0,1,0,3,3
HH235,5,HH235_5,2,Brother,10,M,0,5,2,1,0,0,1,0,3,3
HH236,1,HH236_1,2,Mother,40,F,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH236,2,HH236_2,2,Father,53,M,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH236,3,HH236_3,2,Grandmother,65,F,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH236,4,HH236_4,2,Brother,20,M,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH236,5,HH236_5,2,Brother,13,M,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH236,6,HH236_6,2,Brother,6,M,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH236,7,HH236_7,2,Nephew,4,M,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH237,1,HH237_1,2,Mother,84,F,0,5,2,1,0,0,0,0,3,3
HH237,2,HH237_2,2,Brother,43,M,0,5,2,1,0,0,0,0,3,3
HH237,3,HH237_3,2,Brother,41,M,0,5,2,1,0,0,0,0,3,3
HH237,4,HH237_4,2,Son,2,M,1,5,2,1,0,0,0,0,3,3
HH237,5,HH237_5,2,Cousin,13,M,0,5,2,1,0,0,0,0,3,3
HH237,6,HH237_6,2,Niece,10,F,0,5,2,1,0,0,0,0,3,3
HH237,7,HH237_7,2,Wife,22,F,1,5,2,1,0,0,0,0,3,3
HH237,8,HH237_8,2,Daughter,5,F,1,5,2,1,0,0,0,0,3,3
HH238,1,HH238_1,2,Aunt,30,F,0,2,1,1,1,1,1,1,3,3
HH238,2,HH238_2,2,Brother,10,M,0,2,1,1,1,1,1,1,3,3
HH238,3,HH238_3,2,Mother,41,F,0,2,1,1,1,1,1,1,3,3
HH238,4,HH238_4,2,Father,47,M,0,2,1,1,1,1,1,1,3,3
HH239,1,HH239_1,2,Husband,48,M,1,1,1,1,1,1,1,1,3,3
HH239,2,HH239_2,2,Daughter,9,F,0,1,1,1,1,1,1,1,3,3
HH239,3,HH239_3,2,Not related,15,F,0,1,1,1,1,1,1,1,3,3
HH239,4,HH239_4,2,Daughter,13,F,0,1,1,1,1,1,1,1,3,3
HH240,1,HH240_1,2,Mother,41,F,1,5,2,1,0,0,1,0,3,3
HH240,2,HH240_2,2,Father,42,M,1,5,2,1,0,0,1,0,3,3
HH240,3,HH240_3,2,Brother,13,M,0,5,2,1,0,0,1,0,3,3
HH240,4,HH240_4,2,Sister,10,F,0,5,2,1,0,0,1,0,3,3
HH241,1,HH241_1,2,Grandmother,87,F,1,5,2,1,0,0,0,0,2,1
HH241,2,HH241_2,2,Sister,10,F,1,5,2,1,0,0,0,0,2,1
HH241,3,HH241_3,2,Brother,20,M,0,5,2,1,0,0,0,0,2,1
HH241,4,HH241_4,2,Brother,34,M,0,5,2,1,0,0,0,0,2,1
HH241,5,HH241_5,2,Daughter-in-law,32,F,0,5,2,1,0,0,0,0,2,1
HH241,6,HH241_6,2,Son,3,M,0,5,2,1,0,0,0,0,2,1
HH241,7,HH241_7,2,Nephew,5,M,0,5,2,1,0,0,0,0,2,1
HH242,1,HH242_1,2,Grandfather,65,M,0,5,2,1,0,0,1,1,3,3
HH242,2,HH242_2,2,Grandmother,63,F,0,5,2,1,0,0,1,1,3,3
HH242,3,HH242_3,2,Sister,13,F,1,5,2,1,0,0,1,1,3,3
HH243,1,HH243_1,2,Wife,45,F,1,5,2,1,0,0,1,0,3,1
HH243,2,HH243_2,2,Son,20,M,0,5,2,1,0,0,1,0,3,1
HH243,3,HH243_3,2,Son,13,M,0,5,2,1,0,0,1,0,3,1
HH243,4,HH243_4,2,Daughter,7,F,1,5,2,1,0,0,1,0,3,1
HH243,5,HH243_5,2,Grandchild,4,F,1,5,2,1,0,0,1,0,3,1
HH245,1,HH245_1,2,Grandmother,58,F,1,5,2,1,0,0,1,1,3,3
HH246,1,HH246_1,2,Father,54,M,1,5,3,1,0,0,1,0,3,3
HH246,2,HH246_2,2,Mother,45,F,1,5,3,1,0,0,1,0,3,3
HH246,3,HH246_3,2,Sister,16,F,0,5,3,1,0,0,1,0,3,3
HH246,4,HH246_4,2,Sister,13,F,0,5,3,1,0,0,1,0,3,3
HH246,5,HH246_5,2,Sister,11,F,0,5,3,1,0,0,1,0,3,3
HH246,6,HH246_6,2,Sister,8,F,1,5,3,1,0,0,1,0,3,3
HH247,1,HH247_1,2,Aunt,46,F,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH247,2,HH247_2,2,Uncle,57,M,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH247,3,HH247_3,2,Uncle,10,M,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH247,4,HH247_4,2,Aunt,12,F,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH247,5,HH247_5,2,Aunt,14,F,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH247,6,HH247_6,2,Sister,4,F,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH248,1,HH248_1,2,Mother,51,F,0,5,5,NA,0,0,0,0,3,1
HH248,2,HH248_2,2,Father,52,M,0,5,5,NA,0,0,0,0,3,1
HH249,1,HH249_1,2,father,58,M,0,3,2,1,1,0,1,1,3,3
HH249,2,HH249_2,2,mother,50,F,0,3,2,1,1,0,1,1,3,3
HH249,3,HH249_3,2,Aunt,14,F,1,3,2,1,1,0,1,1,3,3
HH249,4,HH249_4,2,other relative,13,M,0,3,2,1,1,0,1,1,3,3
HH249,5,HH249_5,2,other relative,19,M,0,3,2,1,1,0,1,1,3,3
HH250,1,HH250_1,2,Mother,48,F,0,2,1,1,1,1,1,1,3,3
HH250,2,HH250_2,2,Father,50,M,0,2,1,1,1,1,1,1,3,3
HH250,3,HH250_3,2,Sister,6,F,1,2,1,1,1,1,1,1,3,3
HH250,4,HH250_4,2,Brother,17,M,0,2,1,1,1,1,1,1,3,3
HH251,1,HH251_1,2,Father,43,M,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH251,2,HH251_2,2,Brother,20,M,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH251,3,HH251_3,2,Brother,15,M,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH251,4,HH251_4,2,Mother,38,F,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH252,1,HH252_1,2,Wife,51,F,1,4,2,1,1,0,1,1,3,3
HH252,2,HH252_2,2,Daughter,20,F,0,4,2,1,1,0,1,1,3,3
HH252,3,HH252_3,2,Daughter,17,F,0,4,2,1,1,0,1,1,3,3
HH252,4,HH252_4,2,Daughter,15,F,0,4,2,1,1,0,1,1,3,3
HH252,5,HH252_5,2,Daughter,10,F,0,4,2,1,1,0,1,1,3,3
HH252,6,HH252_6,2,Son,8,M,0,4,2,1,1,0,1,1,3,3
HH252,7,HH252_7,2,Grandchild,1,M,1,4,2,1,1,0,1,1,3,3
HH252,8,HH252_8,2,Grandchild,1,F,0,4,2,1,1,0,1,1,3,3
HH253,1,HH253_1,2,Grandchild,3,M,1,2,2,1,0,0,0,0,3,3
HH254,1,HH254_1,2,Father,58,M,0,5,2,1,1,0,0,0,3,3
HH254,2,HH254_2,2,Mother,45,F,0,5,2,1,1,0,0,0,3,3
HH254,3,HH254_3,2,Niece,2,F,0,5,2,1,1,0,0,0,3,3
HH254,4,HH254_4,2,Cousin,1,F,0,5,2,1,1,0,0,0,3,3
HH255,1,HH255_1,2,Mother,37,F,0,5,2,1,1,0,1,1,3,3
HH255,2,HH255_2,2,Father,40,M,0,5,2,1,1,0,1,1,3,3
HH255,3,HH255_3,2,Brother,9,M,1,5,2,1,1,0,1,1,3,3
HH256,1,HH256_1,2,Grandmother,75,F,1,5,2,1,0,0,0,0,2,3
HH256,2,HH256_2,2,Sister,14,F,1,5,2,1,0,0,0,0,2,3
HH256,3,HH256_3,2,Sister,12,F,1,5,2,1,0,0,0,0,2,3
HH256,4,HH256_4,2,Sister,9,F,1,5,2,1,0,0,0,0,2,3
HH257,1,HH257_1,2,Grandmother,56,F,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH258,1,HH258_1,2,Mother,33,F,1,1,2,1,0,0,0,0,3,3
HH258,2,HH258_2,2,Father,38,M,1,1,2,1,0,0,0,0,3,3
HH258,3,HH258_3,2,Grandfather,92,M,0,1,2,1,0,0,0,0,3,3
HH259,1,HH259_1,2,Daughter,56,F,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH260,1,HH260_1,2,Husband,37,M,1,2,3,1,0,0,0,0,4,1
HH261,1,HH261_1,2,Mother,28,F,1,2,1,1,0,0,0,0,3,3
HH261,2,HH261_2,2,Father,34,M,1,2,1,1,0,0,0,0,3,3
HH261,3,HH261_3,2,Brother,8,M,0,2,1,1,0,0,0,0,3,3
HH262,1,HH262_1,2,Brother,14,M,1,2,1,1,1,1,0,1,3,3
HH262,2,HH262_2,2,Brother,9,M,1,2,1,1,1,1,0,1,3,3
HH262,3,HH262_3,2,Sister,11,F,1,2,1,1,1,1,0,1,3,3
HH262,4,HH262_4,2,Mother,24,F,0,2,1,1,1,1,0,1,3,3
HH263,1,HH263_1,2,Uncle,19,M,1,2,1,1,0,0,0,0,3,3
HH263,2,HH263_2,2,Aunt,14,F,0,2,1,1,0,0,0,0,3,3
HH263,3,HH263_3,2,Grandmother,48,F,0,2,1,1,0,0,0,0,3,3
HH263,4,HH263_4,2,Grandfather,55,M,0,2,1,1,0,0,0,0,3,3
HH263,5,HH263_5,2,Grandmother,64,F,1,2,1,1,0,0,0,0,3,3
HH264,1,HH264_1,2,Father,31,M,1,2,1,1,1,1,1,1,3,3
HH264,2,HH264_2,2,Mother,25,F,1,2,1,1,1,1,1,1,3,3
HH264,3,HH264_3,2,Brother,4,M,0,2,1,1,1,1,1,1,3,3
HH264,4,HH264_4,2,Niece,11,F,0,2,1,1,1,1,1,1,3,3
HH264,5,HH264_5,2,Aunt,13,F,0,2,1,1,1,1,1,1,3,3
HH265,1,HH265_1,2,Mother,47,F,0,1,1,1,1,0,0,1,3,1
HH265,2,HH265_2,2,Cousin,20,M,0,1,1,1,1,0,0,1,3,1
HH265,3,HH265_3,2,Cousin,17,M,0,1,1,1,1,0,0,1,3,1
HH265,4,HH265_4,2,Aunt,15,F,1,1,1,1,1,0,0,1,3,1
HH266,1,HH266_1,2,,21,M,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH266,2,HH266_2,2,,19,F,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH266,3,HH266_3,2,,18,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH266,4,HH266_4,2,,22,F,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH266,5,HH266_5,2,,8,F,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH266,6,HH266_6,2,,50,M,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH266,7,HH266_7,2,,46,F,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH267,1,HH267_1,2,Mother,29,F,1,1,3,2,1,1,0,1,3,3
HH267,2,HH267_2,2,Father,32,M,1,1,3,2,1,1,0,1,3,3
HH267,3,HH267_3,2,Sister,6,F,0,1,3,2,1,1,0,1,3,3
HH268,1,HH268_1,2,Mother,29,F,1,2,1,1,1,1,1,1,3,3
HH268,2,HH268_2,2,Sister,7,F,0,2,1,1,1,1,1,1,3,3
HH268,3,HH268_3,2,Father,31,M,1,2,1,1,1,1,1,1,3,3
HH268,4,HH268_4,2,other relative,5,F,0,2,1,1,1,1,1,1,3,3
HH269,1,HH269_1,2,Mother,39,F,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH269,2,HH269_2,2,Brother,11,M,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH270,1,HH270_1,2,Father,47,M,0,1,1,1,1,1,1,1,3,3
HH270,2,HH270_2,2,Mother,43,F,0,1,1,1,1,1,1,1,3,3
HH270,3,HH270_3,2,Brother,22,M,0,1,1,1,1,1,1,1,3,3
HH270,4,HH270_4,2,Brother,20,M,0,1,1,1,1,1,1,1,3,3
HH270,5,HH270_5,2,Brother,8,M,1,1,1,1,1,1,1,1,3,3
HH271,1,HH271_1,2,Mother,42,F,0,2,1,1,1,1,0,1,3,3
HH271,2,HH271_2,2,Father,45,M,0,2,1,1,1,1,0,1,3,3
HH271,3,HH271_3,2,Sister,17,F,0,2,1,1,1,1,0,1,3,3
HH271,4,HH271_4,2,Brother,11,M,1,2,1,1,1,1,0,1,3,3
HH272,1,HH272_1,2,Father,34,M,0,2,3,1,0,1,0,0,4,3
HH272,2,HH272_2,2,Mother,27,F,0,2,3,1,0,1,0,0,4,3
HH272,3,HH272_3,2,Brother,1,M,0,2,3,1,0,1,0,0,4,3
HH273,1,HH273_1,2,father,50,M,0,5,2,1,0,0,0,0,3,1
HH273,2,HH273_2,2,mother,47,F,0,5,2,1,0,0,0,0,3,1
HH273,3,HH273_3,2,daughter,10,F,1,5,2,1,0,0,0,0,3,1
HH273,4,HH273_4,2,brother,17,M,0,5,2,1,0,0,0,0,3,1
HH273,5,HH273_5,2,son,7,M,1,5,2,1,0,0,0,0,3,1
HH273,6,HH273_6,2,daughter,2,F,1,5,2,1,0,0,0,0,3,1
HH274,1,HH274_1,2,Brother,8,M,1,1,1,1,1,0,1,1,3,3
HH274,2,HH274_2,2,Niece,8,F,1,1,1,1,1,0,1,1,3,3
HH274,3,HH274_3,2,Grandmother,61,F,1,1,1,1,1,0,1,1,3,3
HH275,1,HH275_1,2,Mother,23,F,1,1,1,1,1,1,1,1,3,1
HH275,2,HH275_2,2,Aunt,23,F,1,1,1,1,1,1,1,1,3,1
HH275,3,HH275_3,2,Uncle,12,M,0,1,1,1,1,1,1,1,3,1
HH275,4,HH275_4,2,Aunt,4,F,0,1,1,1,1,1,1,1,3,1
HH275,5,HH275_5,2,Aunt,4,F,0,1,1,1,1,1,1,1,3,1
HH275,6,HH275_6,2,Grandfather,59,M,0,1,1,1,1,1,1,1,3,1
HH275,7,HH275_7,2,Grandmother,44,F,0,1,1,1,1,1,1,1,3,1
HH275,8,HH275_8,2,other relative,17,M,0,1,1,1,1,1,1,1,3,1
HH275,9,HH275_9,2,other relative,11,M,0,1,1,1,1,1,1,1,3,1
HH275,10,HH275_10,2,Cousin,4,F,1,1,1,1,1,1,1,1,3,1
HH276,1,HH276_1,2,Husband,39,M,1,3,1,2,0,0,1,0,3,3
HH276,2,HH276_2,2,Son,2,M,1,3,1,2,0,0,1,0,3,3
HH276,3,HH276_3,2,Son,9,M,0,3,1,2,0,0,1,0,3,3
HH277,1,HH277_1,2,Grandmother,65,F,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH277,2,HH277_2,2,Aunt,22,F,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH277,3,HH277_3,2,Brother,18,M,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH277,4,HH277_4,2,Other relative,0,M,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH277,5,HH277_5,2,Grandmother,64,F,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH277,6,HH277_6,2,Mother,22,F,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH277,7,HH277_7,2,Uncle,18,M,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH277,8,HH277_8,2,Uncle,10,M,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH278,1,HH278_1,2,Wife,64,F,1,5,3,1,0,0,0,0,3,3
HH278,2,HH278_2,2,Grandchild,4,F,1,5,3,1,0,0,0,0,3,3
HH279,1,HH279_1,2,Grandmother,52,F,0,5,2,1,0,0,1,1,3,3
HH279,2,HH279_2,2,Aunt,13,F,1,5,2,1,0,0,1,1,3,3
HH279,3,HH279_3,2,Aunt,23,F,1,5,2,1,0,0,1,1,3,3
HH279,4,HH279_4,2,Grandfather,60,M,0,5,2,1,0,0,1,1,3,3
HH279,5,HH279_5,2,Mother,19,F,1,5,2,1,0,0,1,1,3,3
HH280,1,HH280_1,2,Grandmother,67,F,0,6,2,1,0,0,0,0,3,3
HH280,2,HH280_2,2,Nephew,18,M,1,6,2,1,0,0,0,0,3,3
HH281,1,HH281_1,2,Mother,69,F,0,2,2,1,0,0,0,0,3,1
HH281,2,HH281_2,2,Grandchild,16,M,0,2,2,1,0,0,0,0,3,1
HH282,1,HH282_1,2,Mother,40,F,0,5,2,1,0,0,0,0,3,3
HH282,2,HH282_2,2,Brother,18,M,1,5,2,1,0,0,0,0,3,3
HH282,3,HH282_3,2,Brother,16,M,1,5,2,1,0,0,0,0,3,3
HH282,4,HH282_4,2,Brother,16,M,1,5,2,1,0,0,0,0,3,3
HH283,1,HH283_1,2,Son,37,M,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH283,2,HH283_2,2,Grandchild,22,M,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH284,1,HH284_1,2,Daughter,26,F,0,3,2,1,0,0,0,0,3,3
HH284,2,HH284_2,2,Son,22,M,0,3,2,1,0,0,0,0,3,3
HH284,3,HH284_3,2,Daughter-in-law,20,F,0,3,2,1,0,0,0,0,3,3
HH284,4,HH284_4,2,Grandchild,13,F,1,3,2,1,0,0,0,0,3,3
HH284,5,HH284_5,2,Grandchild,11,M,0,3,2,1,0,0,0,0,3,3
HH284,6,HH284_6,2,Grandchild,9,F,0,3,2,1,0,0,0,0,3,3
HH284,7,HH284_7,2,Grandchild,2,F,0,3,2,1,0,0,0,0,3,3
HH284,8,HH284_8,2,Grandchild,0,F,0,3,2,1,0,0,0,0,3,3
HH285,1,HH285_1,2,Mother,26,F,1,6,5,NA,0,0,0,0,2,3
HH285,2,HH285_2,2,Father,33,M,1,6,5,NA,0,0,0,0,2,3
HH285,3,HH285_3,2,Brother,6,M,1,6,5,NA,0,0,0,0,2,3
HH286,1,HH286_1,2,son,9,M,0,5,2,1,0,0,0,0,3,3
HH286,2,HH286_2,2,daughter,4,F,0,5,2,1,0,0,0,0,3,3
HH286,3,HH286_3,2,husband,41,M,1,5,2,1,0,0,0,0,3,3
HH286,4,HH286_4,2,not related,20,F,0,5,2,1,0,0,0,0,3,3
HH287,1,HH287_1,2,Grandmother,105,F,1,5,2,1,0,0,0,0,3,3
HH287,2,HH287_2,2,Grandmother,76,F,1,5,2,1,0,0,0,0,3,3
HH287,3,HH287_3,2,Uncle,29,M,0,5,2,1,0,0,0,0,3,3
HH287,4,HH287_4,2,Aunt,26,F,0,5,2,1,0,0,0,0,3,3
HH287,5,HH287_5,2,Aunt,13,F,1,5,2,1,0,0,0,0,3,3
HH287,6,HH287_6,2,Aunt,4,F,0,5,2,1,0,0,0,0,3,3
HH287,7,HH287_7,2,Uncle,2,M,0,5,2,1,0,0,0,0,3,3
HH288,1,HH288_1,2,Mother,31,F,1,5,5,NA,0,0,0,0,2,3
HH288,2,HH288_2,2,Father,36,M,1,5,5,NA,0,0,0,0,2,3
HH288,3,HH288_3,2,Brother,6,M,1,5,5,NA,0,0,0,0,2,3
HH289,1,HH289_1,2,Aunt,44,F,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH289,2,HH289_2,2,Daughter,14,F,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH289,3,HH289_3,2,Son,10,M,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH290,1,HH290_1,2,Mother,44,F,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH290,2,HH290_2,2,Sister,14,F,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH291,1,HH291_1,2,Sister,16,F,0,2,2,1,0,0,1,1,3,3
HH292,1,HH292_1,2,Daughter,12,F,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH293,1,HH293_1,2,Mother,28,F,1,2,2,1,0,0,1,0,3,3
HH293,2,HH293_2,2,Father,33,M,1,2,2,1,0,0,1,0,3,3
HH294,1,HH294_1,2,Mother,28,F,1,3,3,1,0,0,1,0,3,3
HH294,2,HH294_2,2,Father,34,M,1,3,3,1,0,0,1,0,3,3
HH294,3,HH294_3,2,Brother,0,M,1,3,3,1,0,0,1,0,3,3
HH294,4,HH294_4,2,Father,34,M,1,3,3,1,0,0,1,0,3,3
HH294,5,HH294_5,2,Mother,28,F,1,3,3,1,0,0,1,0,3,3
HH294,6,HH294_6,2,Brother,5,M,1,3,3,1,0,0,1,0,3,3
HH295,1,HH295_1,2,Wife,64,F,1,4,2,1,1,0,0,1,3,3
HH295,2,HH295_2,2,Wife,59,F,1,4,2,1,1,0,0,1,3,3
HH295,3,HH295_3,2,Grandchild,18,M,0,4,2,1,1,0,0,1,3,3
HH295,4,HH295_4,2,Grandchild,9,M,0,4,2,1,1,0,0,1,3,3
HH295,5,HH295_5,2,Grandchild,5,M,0,4,2,1,1,0,0,1,3,3
HH296,1,HH296_1,2,Husband,39,M,1,6,3,1,0,0,0,0,3,2
HH296,2,HH296_2,2,Daughter,16,F,0,6,3,1,0,0,0,0,3,2
HH296,3,HH296_3,2,Son,13,M,0,6,3,1,0,0,0,0,3,2
HH296,4,HH296_4,2,Son,9,M,0,6,3,1,0,0,0,0,3,2
HH296,5,HH296_5,2,Son,7,M,0,6,3,1,0,0,0,0,3,2
HH296,6,HH296_6,2,Son,3,M,1,6,3,1,0,0,0,0,3,2
HH296,7,HH296_7,2,Grandchild,0,M,0,6,3,1,0,0,0,0,3,2
HH296,8,HH296_8,2,Father,39,M,1,6,3,1,0,0,0,0,3,2
HH296,9,HH296_9,2,Mother,42,F,1,6,3,1,0,0,0,0,3,2
HH296,10,HH296_10,2,Sister,16,F,0,6,3,1,0,0,0,0,3,2
HH296,11,HH296_11,2,Brother,13,M,0,6,3,1,0,0,0,0,3,2
HH296,12,HH296_12,2,Brother,9,M,0,6,3,1,0,0,0,0,3,2
HH296,13,HH296_13,2,Brother,7,M,0,6,3,1,0,0,0,0,3,2
HH296,14,HH296_14,2,Brother,3,M,0,6,3,1,0,0,0,0,3,2
HH296,15,HH296_15,2,Nephew,NA,M,0,6,3,1,0,0,0,0,3,2
HH297,1,HH297_1,2,Grandmother,71,F,0,4,2,1,0,0,1,0,3,3
HH297,2,HH297_2,2,Grandfather,81,M,0,4,2,1,0,0,1,0,3,3
HH297,3,HH297_3,2,Aunt,17,F,1,4,2,1,0,0,1,0,3,3
HH297,4,HH297_4,2,Aunt,15,F,1,4,2,1,0,0,1,0,3,3
HH297,5,HH297_5,2,Sister,14,F,1,4,2,1,0,0,1,0,3,3
HH297,6,HH297_6,2,Uncle,15,M,0,4,2,1,0,0,1,0,3,3
HH298,1,HH298_1,2,Grandmother,52,F,1,5,2,1,0,0,0,0,2,1
HH298,2,HH298_2,2,Brother,12,M,0,5,2,1,0,0,0,0,2,1
HH299,1,HH299_1,2,Grandmother,52,F,1,4,2,1,0,0,0,0,3,3
HH299,2,HH299_2,2,Aunt,32,F,1,4,2,1,0,0,0,0,3,3
HH299,3,HH299_3,2,Uncle,26,M,0,4,2,1,0,0,0,0,3,3
HH299,4,HH299_4,2,Aunt,26,F,0,4,2,1,0,0,0,0,3,3
HH299,5,HH299_5,2,Nephew,27,M,0,4,2,1,0,0,0,0,3,3
HH299,6,HH299_6,2,Uncle,7,M,0,4,2,1,0,0,0,0,3,3
HH299,7,HH299_7,2,Sister,3,F,0,4,2,1,0,0,0,0,3,3
HH299,8,HH299_8,2,Cousin,1,F,0,4,2,1,0,0,0,0,3,3
HH300,1,HH300_1,2,Mother,37,F,1,5,2,1,0,0,0,0,3,1
HH300,2,HH300_2,2,Father,31,M,1,5,2,1,0,0,0,0,3,1
HH300,3,HH300_3,2,Sister,18,F,0,5,2,1,0,0,0,0,3,1
HH300,4,HH300_4,2,Sister,15,F,0,5,2,1,0,0,0,0,3,1
HH300,5,HH300_5,2,Sister,13,F,0,5,2,1,0,0,0,0,3,1
HH300,6,HH300_6,2,Brother,9,M,0,5,2,1,0,0,0,0,3,1
HH300,7,HH300_7,2,Brother,1,M,1,5,2,1,0,0,0,0,3,1
HH301,1,HH301_1,2,Mother,45,F,0,5,2,1,0,0,0,0,3,3
HH301,2,HH301_2,2,Father,51,M,0,5,2,1,0,0,0,0,3,3
HH301,3,HH301_3,2,Sister,18,F,1,5,2,1,0,0,0,0,3,3
HH302,1,HH302_1,2,Father,43,M,0,5,2,1,0,0,0,0,3,3
HH302,2,HH302_2,2,Mother,40,F,0,5,2,1,0,0,0,0,3,3
HH302,3,HH302_3,2,Brother,15,M,1,5,2,1,0,0,0,0,3,3
HH302,4,HH302_4,2,Brother,6,M,1,5,2,1,0,0,0,0,3,3
HH303,1,HH303_1,2,Wife,56,F,1,4,2,1,0,0,0,0,3,3
HH303,2,HH303_2,2,Grandchild,11,M,0,4,2,1,0,0,0,0,3,3
HH304,1,HH304_1,2,Mother,26,F,1,5,5,NA,0,0,0,0,3,3
HH304,2,HH304_2,2,Father,35,M,1,5,5,NA,0,0,0,0,3,3
HH304,3,HH304_3,2,Sister,6,F,0,5,5,NA,0,0,0,0,3,3
HH304,4,HH304_4,2,Sister,7,F,0,5,5,NA,0,0,0,0,3,3
HH304,5,HH304_5,2,Niece,7,F,0,5,5,NA,0,0,0,0,3,3
HH305,1,HH305_1,2,Mother,36,F,0,5,5,NA,0,0,0,0,3,3
HH305,2,HH305_2,2,Brother,18,M,0,5,5,NA,0,0,0,0,3,3
HH305,3,HH305_3,2,Brother,15,M,0,5,5,NA,0,0,0,0,3,3
HH305,4,HH305_4,2,Sister,13,F,1,5,5,NA,0,0,0,0,3,3
HH305,5,HH305_5,2,Aunt,12,F,1,5,5,NA,0,0,0,0,3,3
HH306,1,HH306_1,2,Sister,5,F,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH306,2,HH306_2,2,Mother,25,F,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH306,3,HH306_3,2,Mother,25,F,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH306,4,HH306_4,2,Sister,5,F,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH306,5,HH306_5,2,Brother,0,M,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH307,1,HH307_1,2,Father,39,M,0,5,1,1,0,0,1,0,3,3
HH307,2,HH307_2,2,Grandmother,74,F,1,5,1,1,0,0,1,0,3,3
HH307,3,HH307_3,2,Niece,15,F,1,5,1,1,0,0,1,0,3,3
HH307,4,HH307_4,2,Brother,11,M,0,5,1,1,0,0,1,0,3,3
HH308,1,HH308_1,2,Mother,57,F,0,5,3,1,0,0,0,0,3,1
HH308,2,HH308_2,2,Uncle,49,M,0,5,3,1,0,0,0,0,3,1
HH308,3,HH308_3,2,Sister,21,F,1,5,3,1,0,0,0,0,3,1
HH308,4,HH308_4,2,Sister,18,F,1,5,3,1,0,0,0,0,3,1
HH308,5,HH308_5,2,Sister,13,F,1,5,3,1,0,0,0,0,3,1
HH309,1,HH309_1,2,Father,64,M,NA,5,2,1,1,0,1,0,3,3
HH310,1,HH310_1,2,Grandmother,77,F,1,5,2,1,0,0,0,0,3,3
HH311,1,HH311_1,2,Mother,18,F,1,4,3,1,0,0,1,0,2,1
HH311,2,HH311_2,2,Grandmother,44,F,1,4,3,1,0,0,1,0,2,1
HH311,3,HH311_3,2,Aunt,10,F,1,4,3,1,0,0,1,0,2,1
HH311,4,HH311_4,2,Uncle,13,M,1,4,3,1,0,0,1,0,2,1
